timestamp,ax,ay,az,gx,gy,gz,dt
0.35,0.1381778242820568,0.2934092744172444,9.906632653085657,0.006857956149109,0.0281811813854213,0.0087054068796797,0.009999999999999953
0.36,0.1420175833636044,0.2930287674977889,9.90890770079572,0.0070454846655017,0.028076904710338,0.0089514786712912,0.010000000000000009
0.37,0.1458482533682919,0.2926377115743505,9.911143186744225,0.0072323086392992,0.027969820368181,0.009197326676402,0.010000000000000009
0.38,0.1496695891345466,0.2922361207249003,9.913338216766585,0.0074184093882596,0.0278599390672953,0.009442944748825,0.010000000000000009
0.39,0.1534813460981838,0.2918240094066654,9.915491912880062,0.0076037683024632,0.0277472717957193,0.009688326748121,0.010000000000000009
0.4,0.1572832803080589,0.2914013924556088,9.917603413634929,0.007788366846173,0.0276318298200865,0.009933466539753,0.010000000000000009
0.41,0.1610751484416802,0.2909682850858952,9.919671874459034,0.0079721865596884,0.0275136246844981,0.0101783579952389,0.009999999999999953
0.42,0.1648567078207814,0.290524702889343,9.921696467995629,0.0081552090611914,0.0273926682093692,0.0104229949923049,0.010000000000000009
0.43,0.168627716426853,0.2900706618348634,9.923676384434293,0.0083374160485842,0.0272689724902465,0.0106673714150391,0.010000000000000009
0.44,0.1723879329166315,0.2896061782678854,9.925610831834843,0.0085187893013199,0.0271425498965989,0.0109114811540434,0.010000000000000009
0.45,0.176137116637545,0.2891312689097671,9.927499036444123,0.0086993106822246,0.0270134130705803,0.0111553181065872,0.010000000000000009
0.46,0.179875027643115,0.2886459508571942,9.929340243005456,0.0088789621393103,0.0268815749257657,0.0113988761767594,0.010000000000000009
0.47,0.183601426708313,0.2881502415815642,9.931133715060769,0.0090577257075813,0.0267470486458598,0.0116421492756208,0.009999999999999953
0.48,0.1873160753448708,0.2876441589283575,9.93287873524515,0.0092355835108296,0.0266098476833785,0.0118851313213567,0.010000000000000009
0.49,0.1910187358165437,0.2871277211164948,9.934574605573795,0.0094125177634231,0.0264699857583036,0.0121278162394286,0.010000000000000009
0.5,0.1947091711543252,0.2866009467376817,9.936220647721186,0.009588510772084,0.0263274768567111,0.0123701979627261,0.010000000000000009
0.51,0.1983871451716135,0.286063854755739,9.937816203292403,0.0097635449376581,0.0261823352293725,0.0126122704317189,0.010000000000000009
0.52,0.2020524224793267,0.2855164645059199,9.9393606340865,0.0099376027568747,0.0260345753903294,0.0128540275946077,0.010000000000000009
0.53,0.2057047685009684,0.2849587956942143,9.940853322351748,0.0101106668240969,0.0258842121154428,0.0130954634074762,0.010000000000000009
0.54,0.2093439494876397,0.2843908683966392,9.942293671032743,0.0102827198330622,0.0257312604409147,0.0133365718344415,0.010000000000000009
0.55,0.2129697325329998,0.2838127030585161,9.943681104009215,0.0104537445786131,0.0255757356617851,0.0135773468478056,0.010000000000000009
0.56,0.2165818855881713,0.2832243204937345,9.945015066326476,0.0106237239584176,0.0254176533304024,0.0138177824282056,0.010000000000000009
0.5700000000000001,0.2201801774765915,0.2826257418840034,9.946295024417385,0.0107926409746793,0.025257029254868,0.0140578725647647,0.010000000000000009
0.58,0.2237643779088079,0.282016988778088,9.947520466315764,0.0109604787358374,0.0250938794974556,0.0142976112552417,0.009999999999999898
0.59,0.2273342574972163,0.2813980830910343,9.948690901861204,0.0111272204582556,0.0249282203730049,0.0145369925061821,0.010000000000000009
0.6,0.2308895877707414,0.2807690471033804,9.949805862895085,0.0112928494679007,0.0247600684472903,0.0147760103330669,0.010000000000000009
0.61,0.2344301411894593,0.2801299034603538,9.95086490344786,0.0114573492020096,0.0245894405353643,0.015014658760463,0.010000000000000009
0.62,0.2379556911591598,0.2794806751710565,9.951867599917431,0.0116207032107461,0.024416353699876,0.0152529318221721,0.010000000000000009
0.63,0.2414660120458481,0.2788213856076371,9.952813551238576,0.0117828951588453,0.0242408252493645,0.0154908235613801,0.010000000000000009
0.64,0.2449608791901857,0.2781520585044483,9.953702379043383,0.0119439088272478,0.0240628727365287,0.0157283280308058,0.010000000000000009
0.65,0.2484400689218683,0.2774727179571938,9.95453372781258,0.0121037281147207,0.0238825139564716,0.01596543929285,0.010000000000000009
0.66,0.2519033585739406,0.2767833884220599,9.95530726501774,0.0122623370394686,0.0236997669449209,0.0162021514197434,0.010000000000000009
0.67,0.255350526497047,0.2760840947148354,9.956022681254298,0.0124197197407311,0.0235146499764254,0.0164384584936951,0.010000000000000009
0.68,0.258781352073617,0.2753748620100182,9.9566796903653,0.0125758604803693,0.0233271815625278,0.0166743546070407,0.010000000000000009
0.6900000000000001,0.2621956157319848,0.274655715839909,9.957278029555855,0.0127307436444393,0.0231373804499131,0.0169098338623895,0.010000000000000009
0.7000000000000001,0.2655930989604417,0.2739266820936925,9.95781745949827,0.0128843537447538,0.0229452656185346,0.0171448903727725,0.010000000000000009
0.71,0.2689735843212206,0.2731877870165045,9.958297764427758,0.0130366754204307,0.0227508562797152,0.0173795182617892,0.009999999999999898
0.72,0.2723368554644125,0.2724390572084882,9.958718752228751,0.0131876934394294,0.0225541718742268,0.0176137116637544,0.010000000000000009
0.73,0.2756826971418122,0.2716805196238359,9.959080254511749,0.0133373927000739,0.0223552320703461,0.0178474647238455,0.010000000000000009
0.74,0.2790108952206942,0.2709122015698185,9.959382126680646,0.0134857582325629,0.0221540567618876,0.0180807715982481,0.010000000000000009
0.75,0.2823212366975177,0.2701341307058031,9.95962424799061,0.0136327752004666,0.0219506660662146,0.0183136264543023,0.010000000000000009
0.76,0.2856135097115579,0.2693463350422567,9.959806521596338,0.013778428902211,0.0217450803222271,0.0185460234706491,0.010000000000000009
0.77,0.2888875035584658,0.2685488429397381,9.959928874590824,0.0139227047725471,0.0215373200883283,0.018777956837375,0.010000000000000009
0.78,0.2921430087037527,0.267741683107877,9.959991258034496,0.0140655883840082,0.0213274061403683,0.019009420756158,0.010000000000000009
0.79,0.2953798167962005,0.2669248846043401,9.959993646974812,0.0142070654483521,0.021115359469567,0.0192404094404122,0.010000000000000009
0.8,0.298597720681196,0.2660984768337852,9.959936040456226,0.0143471218179904,0.0209012012804149,0.0194709171154325,0.010000000000000009
0.81,0.3017965144139892,0.265262489546803,9.959818461520578,0.0144857434874028,0.0206849529885524,0.019700938018539,0.010000000000000009
0.8200000000000001,0.3049759932728728,0.2644169528388453,9.959640957197877,0.0146229165945379,0.0204666362186284,0.0199304663992211,0.010000000000000009
0.8300000000000001,0.3081359537722852,0.2635618971491425,9.959403598487482,0.0147586274221992,0.020246272802138,0.0201594965192813,0.010000000000000009
0.84,0.311276193675833,0.2626973532596069,9.959106480329712,0.0148928623994171,0.0200238847752392,0.0203880226529785,0.009999999999999898
0.85,0.3143965120092343,0.2618233522937254,9.958749721567871,0.0150256081028058,0.0197994943765494,0.0206160390871712,0.010000000000000009
0.86,0.3174967090731807,0.260939925715438,9.958333464900706,0.0151568512579055,0.0195731240449215,0.0208435401214605,0.010000000000000009
0.87,0.3205765864561185,0.2600471053280065,9.957857876825331,0.0152865787405101,0.0193447964172,0.0210705200683324,0.010000000000000009
0.88,0.3236359470469463,0.2591449232728681,9.957323147570644,0.0154147775779793,0.0191145343259574,0.0212969732532999,0.010000000000000009
0.89,0.3266745950476306,0.2582334120284796,9.956729491021209,0.0155414349505364,0.0188823607972109,0.0215228940150454,0.010000000000000009
0.9,0.3296923359857366,0.2573126044091472,9.95607714463173,0.0156665381925496,0.0186482990481199,0.0217482767055615,0.010000000000000009
0.91,0.3326889767268742,0.2563825335638458,9.955366369332069,0.015790074793799,0.0184123724846643,0.0219731156902926,0.010000000000000009
0.92,0.3356643254870589,0.2554432329750254,9.954597449422868,0.0159120324007273,0.0181746046993038,0.0221974053482759,0.010000000000000009
0.93,0.3386181918449856,0.2544947364574058,9.953770692461838,0.0160323988176755,0.0179350194686189,0.0224211400722817,0.010000000000000009
0.94,0.3415503867542157,0.253537078156759,9.95288642914074,0.0161511620081022,0.0176936407509329,0.0226443142689534,0.009999999999999898
0.95,0.3444607225552757,0.2525702925486806,9.951945013153113,0.0162683100957874,0.0174504926839165,0.0228669223589477,0.010000000000000009
0.96,0.3473490129876678,0.251594414437348,9.9509468210528,0.0163838313660199,0.0172055995821737,0.0230889587770741,0.010000000000000009
0.97,0.3502150732017904,0.2506094789542678,9.94989225210333,0.016497714266769,0.0169589859348106,0.0233104179724336,0.010000000000000009
0.98,0.3530587197707678,0.249615521557011,9.948781728118226,0.0166099474098394,0.0167106764029865,0.0235312944085579,0.010000000000000009
0.99,0.3558797707021904,0.2486125780279367,9.947615693292272,0.0167205195720104,0.0164606958174476,0.0237515825635475,0.010000000000000009
1.0,0.3586780454497614,0.2476006844729034,9.946394614023852,0.0168294196961579,0.0162090691760441,0.0239712769302101,0.010000000000000009
1.01,0.3614533649248521,0.24657987731997,9.945118978728395,0.0169366368923603,0.0159558216412306,0.024190372016198,0.010000000000000009
1.02,0.3642055515079634,0.2455501933180837,9.943789297643008,0.0170421604389872,0.0157009785375494,0.0244088623441453,0.010000000000000009
1.03,0.3669344290600935,0.2445116695357573,9.942406102622396,0.017145979783772,0.0154445653490986,0.0246267424518054,0.010000000000000009
1.04,0.3696398229340104,0.2434643433597348,9.940969946926128,0.0172480845448667,0.0151866077169833,0.0248440068921868,0.010000000000000009
1.05,0.3723215599854297,0.2424082524936455,9.939481404997332,0.0173484645118803,0.0149271314367518,0.0250606502336898,0.010000000000000009
1.06,0.3749794685840953,0.2413434349566465,9.937941072232933,0.0174471096468997,0.0146661624558158,0.0252766670602423,0.010000000000000009
1.07,0.3776133786247643,0.2402699290820541,9.936349564745498,0.0175440100854936,0.014403726870856,0.0254920519714347,0.010000000000000009
1.08,0.3802231215380932,0.2391877735159639,9.934707519116802,0.0176391561376989,0.0141398509252122,0.0257067995826556,0.010000000000000009
1.09,0.382808530301426,0.2380970072158593,9.933015592143208,0.0177325382889897,0.013874561006259,0.0259209045252258,0.010000000000000009
1.1,0.3853694394494847,0.2369976694492095,9.931274460572938,0.0178241472012287,0.0136078836427673,0.0261343614465329,0.010000000000000009
1.11,0.3879056850849577,0.2358897997920552,9.929484820835414,0.0179139737136009,0.0133398455022512,0.026347165010165,0.010000000000000009
1.12,0.3904171048889902,0.2347734381275844,9.927647388762663,0.0180020088435301,0.0130704733883013,0.0265593098960441,0.010000000000000009
1.13,0.3929035381315718,0.2336486246446965,9.925762899303018,0.0180882437875765,0.0127997942379047,0.0267707908005591,0.009999999999999787
1.14,0.3953648256818238,0.2325153998365555,9.923832106227138,0.0181726699223176,0.0125278351187507,0.0269816024366984,0.010000000000000009
1.15,0.397800810018183,0.2313738044991319,9.921855781826508,0.0182552788052104,0.0122546232265247,0.0271917395341821,0.010000000000000009
1.16,0.4002113352384835,0.2302238797297348,9.91983471660454,0.0183360621754353,0.0119801858821881,0.0274011968395936,0.010000000000000009
1.17,0.4025962470699339,0.2290656669255315,9.91776971896037,0.0184150119547227,0.0117045505292469,0.0276099691165113,0.010000000000000009
1.18,0.404955392878991,0.227899207782058,9.915661614865527,0.0184921202481604,0.0114277447310064,0.0278180511456391,0.010000000000000009
1.19,0.4072886216811284,0.2267245442917174,9.913511247533542,0.0185673793449833,0.0111497961678159,0.0280254377249372,0.010000000000000009
1.2,0.4095957841504991,0.2255417187422685,9.911319477082673,0.0186407817193445,0.0108707326343002,0.0282321236697517,0.010000000000000009
1.21,0.4118767326294925,0.2243507737153033,9.90908718019188,0.0187123200310677,0.0105905820365799,0.028438103812945,0.010000000000000009
1.22,0.4141313211381847,0.2231517520847143,9.906815249750156,0.0187819871263813,0.0103093723894814,0.028643373005024,0.010000000000000009
1.23,0.4163594053836805,0.2219446970151506,9.904504594499384,0.0188497760386339,0.010027131813735,0.0288479261142698,0.010000000000000009
1.24,0.4185608427693487,0.2207296519604643,9.902156138670858,0.0189156799889907,0.0097438885331632,0.0290517580268652,0.010000000000000009
1.25,0.4207354924039482,0.2195066606621462,9.899770821615594,0.0189796923871117,0.009459670871858,0.0292548636470231,0.010000000000000009
1.26,0.4228832151106446,0.218275767147751,9.897349597428612,0.0190418068318103,0.0091745072513486,0.0294572378971134,0.010000000000000009
1.27,0.4250038734359178,0.2170370157293122,9.894893434567306,0.0191020171116938,0.0088884261877595,0.0296588757177906,0.010000000000000009
1.28,0.4270973316583587,0.2157904510017471,9.892403315464067,0.0191603172057845,0.0086014562889586,0.0298597720681196,0.010000000000000009
1.29,0.4291634557973557,0.2145361178412513,9.889880236133344,0.0192167012841214,0.0083136262516967,0.030059921925702,0.010000000000000009
1.3,0.4312021136216692,0.2132740614036831,9.88732520577322,0.0192711637083438,0.0080249648587376,0.0302593202868019,0.010000000000000009
1.31,0.4332131746578942,0.212004327122938,9.884739246361775,0.0193236990322546,0.00773550097598,0.0304579621664707,0.010000000000000009
1.32,0.4351965101988109,0.2107269607093128,9.882123392248298,0.0193743020023653,0.0074452635495711,0.0306558425986716,0.010000000000000009
1.33,0.4371519933116217,0.2094420081478606,9.879478689739551,0.0194229675584208,0.0071542816030116,0.0308529566364043,0.010000000000000009
1.34,0.4390794988460747,0.2081495156967348,9.87680619668128,0.0194696908339063,0.0068625842342537,0.0310492993518279,0.010000000000000009
1.35,0.4409789034424737,0.206849529885524,9.874106982035077,0.0195144671565331,0.0065702006127912,0.0312448658363849,0.010000000000000009
1.36,0.4428500855395729,0.2055420975135771,9.871382125450802,0.0195572920487063,0.0062771599767425,0.0314396512009234,0.010000000000000009
1.37,0.4446929253823568,0.2042272656483182,9.86863271683477,0.0195981612279722,0.0059834916299271,0.0316336505758193,0.010000000000000009
1.38,0.4465073050297043,0.2029050816235525,9.865859855913758,0.0196370706074471,0.005689224938935,0.0318268591110984,0.009999999999999787
1.39,0.4482931083619375,0.201575593037762,9.863064651795172,0.0196740162962255,0.0053943893301899,0.0320192719765573,0.010000000000000009
1.4,0.4500502210882525,0.2002388477523924,9.860248222523389,0.0197089945997692,0.0050990142870072,0.0322108843618845,0.010000000000000009
1.41,0.4517785307540347,0.1988948938901294,9.85741169463256,0.019742002020277,0.0048031293466449,0.0324016914767803,0.010000000000000009
1.42,0.4534779267480553,0.197543779833167,9.854556202696026,0.0197730352570343,0.0045067640973505,0.0325916885510768,0.010000000000000009
1.43,0.455148300309551,0.1961855542214653,9.851682888872489,0.0198020912067435,0.0042099481754021,0.032780870834857,0.010000000000000009
1.44,0.4567895445351838,0.1948202659509997,9.848792902449167,0.0198291669638337,0.0039127112621443,0.0329692335985736,0.010000000000000009
1.45,0.4584015543858834,0.1934479641720003,9.845887399382098,0.0198542598207517,0.0036150830810209,0.0331567721331674,0.010000000000000009
1.46,0.4599842266935698,0.1920686982871831,9.842967541833769,0.0198773672682328,0.003317093394602,0.0333434817501848,0.010000000000000009
1.47,0.4615374601677554,0.190682517949971,9.840034497708269,0.0198984869955516,0.0030187720016079,0.0335293577818951,0.010000000000000009
1.48,0.4630611554020281,0.1892894730627064,9.837089440184135,0.0199176168907528,0.0027201487339292,0.0337143955814072,0.010000000000000009
1.49,0.4645552148804129,0.1878896137748548,9.834133547245118,0.0199347550408628,0.002421253453644,0.0338985905227857,0.010000000000000009
1.5,0.4660195429836132,0.1864829904811993,9.83116800120898,0.019949899732081,0.002122116050031,0.0340819380011667,0.010000000000000009
1.51,0.4674540459951302,0.1850696538200266,9.828193988254595,0.0199630494499509,0.0018227664365815,0.0342644334328727,0.010000000000000009
1.52,0.4688586321072608,0.1836496546713039,9.82521269794749,0.0199742028795116,0.0015232345480073,0.0344460722555275,0.010000000000000009
1.53,0.4702332114269733,0.1822230441548472,9.82222532276404,0.0199833589054295,0.0012235503372477,0.03462684992817,0.010000000000000009
1.54,0.4715776959816604,0.180789873628481,9.819233057614488,0.0199905166121095,0.0009237437724739,0.0348067619313678,0.010000000000000009
1.55,0.4728919997247695,0.1793501946861894,9.816237099364994,0.0199956752837871,0.0006238448340927,0.0349858037673301,0.010000000000000009
1.56,0.4741760385413097,0.177904059156259,9.813238646358917,0.0199988344045993,0.000323883511748,0.0351639709600205,0.010000000000000009
1.57,0.475429730253235,0.1764515190994125,9.810238897937474,0.0199999936586366,2.38898013219979e-05,0.0353412590552683,0.010000000000000009
1.58,0.4766529946247037,0.1749926268069352,9.807239053960044,0.0199991529299748,-0.0002761062980642,0.0355176636208803,0.010000000000000009
1.59,0.4778457533672137,0.173527434798792,9.804240314324216,0.0199963123026858,-0.0005760747870507,0.0356931802467518,0.010000000000000009
1.6,0.4790079301446125,0.172055995821737,9.801243878485865,0.0199914720608301,-0.0008759856690386,0.0358678045449761,0.010000000000000009
1.61,0.4801394505779831,0.1705783628474144,9.79825094497937,0.0199846326884278,-0.0011758089531896,0.0360415321499549,0.010000000000000009
1.62,0.4812402422504039,0.1690945890704518,9.795262710938234,0.0199757948694104,-0.0014755146574251,0.0362143587185071,0.010000000000000009
1.63,0.4823102347115837,0.1676047279065448,9.792280371616227,0.0199649594875526,-0.0017750728114244,0.0363862799299775,0.009999999999999787
1.64,0.4833493594823702,0.1661088329905345,9.789305119909317,0.0199521276263834,-0.0020744534596218,0.0365572914863447,0.010000000000000009
1.65,0.4843575500591326,0.1646069581744762,9.786338145878512,0.0199373005690783,-0.002373626664202,0.0367273891123289,0.010000000000000009
1.66,0.4853347419180184,0.1630991575257012,9.783380636273872,0.0199204797983307,-0.0026725625080937,0.0368965685554981,0.010000000000000009
1.67,0.4862808725190819,0.16158548532487,9.7804337740598,0.0199016669962036,-0.0029712310979618,0.0370648255863751,0.010000000000000009
1.68,0.4871958813102877,0.1600659960640183,9.777498737941894,0.0198808640439615,-0.0032696025671961,0.0372321559985429,0.010000000000000009
1.69,0.4880797097313856,0.1585407444445954,9.774576701895466,0.0198580730218823,-0.0035676470788983,0.0373985556087499,0.010000000000000009
1.7,0.4889323012176581,0.1570097853754948,9.771668834695976,0.0198332962090493,-0.0038653348288657,0.0375640202570146,0.010000000000000009
1.71,0.4897536012035412,0.1554731739710778,9.768776299451533,0.0198065360831231,-0.0041626360485713,0.0377285458067293,0.010000000000000009
1.72,0.4905435571261162,0.1539309655491889,9.765900253137666,0.019777795320094,-0.0044595210081409,0.0378921281447638,0.010000000000000009
1.73,0.4913021184284736,0.1523832156291647,9.763041846134556,0.0197470767940143,-0.0047559600193259,0.0380547631815683,0.010000000000000009
1.74,0.492029236562949,0.1508299799298353,9.76020222176689,0.019714383576711,-0.0050519234384723,0.0382164468512752,0.010000000000000009
1.75,0.4927248649942301,0.1492713143675181,9.757382515846558,0.0196797189374787,-0.0053473816694847,0.0383771751118013,0.010000000000000009
1.76,0.4933889592023345,0.1477072750540048,9.754583856218328,0.0196430863427523,-0.0056423051667864,0.0385369439449484,0.010000000000000009
1.77,0.4940214766854598,0.146137918294542,9.75180736230874,0.0196044894557609,-0.0059366644382732,0.038695749356504,0.010000000000000009
1.78,0.4946223769627028,0.1445633005858035,9.749054144678338,0.0195639321361608,-0.0062304300482635,0.0388535873763411,0.010000000000000009
1.79,0.495191621576651,0.1429834786138566,9.746325304577462,0.0195214184396504,-0.0065235726204409,0.0390104540585175,0.010000000000000009
1.8,0.4957291740958432,0.141398509252122,9.743621933505771,0.0194769526175639,-0.0068160628407926,0.0391663454813741,0.010000000000000009
1.81,0.4962350001171019,0.1398084495593252,9.74094511277565,0.0194305391164463,-0.0071078714605402,0.0393212577476337,0.010000000000000009
1.82,0.4967090672677343,0.1382133567774436,9.7382959130797,0.0193821825776091,-0.007398969299065,0.0394751869844975,0.010000000000000009
1.83,0.4971513452076045,0.136613288329645,9.735675394062474,0.0193318878366659,-0.0076893272468256,0.0396281293437427,0.010000000000000009
1.84,0.4975618056310754,0.1350083018182208,9.733084603896645,0.0192796599230489,-0.0079789162682694,0.0397800810018183,0.010000000000000009
1.85,0.49794042226882,0.133398455022512,9.730524578863726,0.0192255040595059,-0.0082677074047353,0.0399310381599407,0.010000000000000009
1.86,0.4982871708895027,0.1317838058968294,9.727996342939608,0.0191694256615782,-0.0085556717773506,0.0400809970441888,0.010000000000000009
1.87,0.4986020293013301,0.1301644125683672,9.725500907384944,0.0191114303370588,-0.0088427805899178,0.0402299539055984,0.010000000000000009
1.88,0.4988849773534714,0.1285403333351102,9.723039270340688,0.0190515238854319,-0.009129005131795,0.0403779050202557,0.009999999999999787
1.89,0.4991359969373478,0.1269116266637355,9.720612416428835,0.0189897122972926,-0.0094143167807664,0.0405248466893904,0.010000000000000009
1.9,0.4993550719877915,0.1252783511875073,9.718221316358592,0.0189260017537482,-0.0096986870059051,0.0406707752394686,0.010000000000000009
1.91,0.4995421884840742,0.1236405657041665,9.715866926538109,0.0188603986258002,-0.0099820873704253,0.0408156870222841,0.010000000000000009
1.92,0.4996973344508039,0.1219983291738135,9.713550188691912,0.0187929094737064,-0.0102644895345269,0.0409595784150499,0.010000000000000009
1.93,0.4998204999586919,0.120351700716786,9.711272029484263,0.0187235410463261,-0.0105458652582287,0.0411024458204885,0.010000000000000009
1.94,0.4999116771251874,0.1187007396115307,9.709033360148466,0.018652300280444,-0.010826186404193,0.0412442856669225,0.010000000000000009
1.95,0.4999708601149831,0.117045505292469,9.706835076122404,0.0185791943000773,-0.0111054249405386,0.0413850944083628,0.010000000000000009
1.96,0.4999980451403878,0.1153860573478577,9.70467805669038,0.0185042304157633,-0.0113835529436446,0.0415248685245985,0.010000000000000009
1.97,0.4999932304615692,0.1137224555176436,9.702563164631403,0.0184274161238279,-0.0116605426009425,0.0416636045212838,0.010000000000000009
1.98,0.499956416386665,0.1120547596913128,9.700491245874106,0.0183487591056361,-0.0119363662136974,0.041801298930026,0.010000000000000009
1.99,0.4998876052717635,0.1103830299057351,9.69846312915836,0.0182682672268245,-0.0122109961997779,0.0419379483084721,0.010000000000000009
2.0,0.4997868015207525,0.108707326343002,9.69647962570381,0.0181859485365136,-0.0124844050964142,0.0420735492403948,0.010000000000000009
2.01,0.4996540115850378,0.107027709328261,9.694541528885397,0.018101811266504,-0.0127565655629445,0.0422080983357778,0.009999999999999787
2.02,0.4994892439631298,0.1053442393275432,9.692649613916002,0.0180158638304525,-0.013027450383549,0.0423415922309007,0.010000000000000231
2.03,0.4992925092001001,0.1036569769455867,9.690804637536392,0.0179281148230311,-0.0132970324699712,0.0424740275884232,0.009999999999999787
2.04,0.4990638198869065,0.1019659829236552,9.689007337712514,0.0178385730190675,-0.0135652848642273,0.0426054010974681,0.010000000000000231
2.05,0.4988031906595868,0.1002713181373508,9.68725843334034,0.0177472473726675,-0.0138321807413013,0.0427357094737046,0.009999999999999787
2.06,0.4985106381983227,0.0985730435944226,9.685558623958295,0.0176541470163194,-0.014097693411828,0.0428649494594301,0.010000000000000231
2.07,0.4981861812263719,0.096871220432571,9.683908589467473,0.0175592812599815,-0.0143617963247615,0.0429931178236517,0.009999999999999787
2.08,0.4978298405088697,0.0951659099172458,9.682308989859663,0.0174626595901503,-0.0146244630700307,0.0431202113621669,0.010000000000000231
2.09,0.4974416388515006,0.0934571734394415,9.680760464953387,0.0173642916689122,-0.0148856673811799,0.0432462268976439,0.009999999999999787
2.1,0.497021601099038,0.0917450725134868,9.679263634137962,0.0172641873329774,-0.0151453831379957,0.0433711612797008,0.010000000000000231
2.11,0.4965697541337547,0.0900296687748301,9.677819096125752,0.0171623565926961,-0.0154035843691187,0.0434950113849847,0.009999999999999787
